non-specific sequence^length^description^weighted e value^score^adjusted score^e value
gi|255956736|ref|XM_002569075.1|^338^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21460) mRNA, partial cds^4.23973e-98^552.0^1.6331360946745561^4.23973e-135
gi|211588786|emb|AM920436.1|^75^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.0711999999999999e+28^90.0^1.2^1.0712e-09
gi|258563095|ref|XM_002582247.1|^212^Uncinocarpus reesii 1704 C-4 methylsterol oxidase, mRNA^1.06836e-29^300.0^1.4150943396226414^1.06836e-66
gi|255956708|ref|XM_002569061.1|^204^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^6.303439999999999e-58^404.0^1.9803921568627452^6.30344e-95
gi|255956740|ref|XM_002569077.1|^662^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21480) mRNA, partial cds^0.0^1326.0^2.003021148036254^0.0
gi|1015624003|gb|AH000059.3|^8559^Aspergillus nidulans acv synthetase (acvA) gene, partial cds^0.0^4040.0^0.4720177590840051^0.0
gi|77377679|gb|DQ192518.1|^97^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^3498670000000000.0^136.0^1.402061855670103^3.49867e-22
gi|83773738|dbj|AP007169.1|^62^Aspergillus oryzae RIB40 DNA, SC038^4.8632299999999995e+23^106.0^1.7096774193548387^4.86323e-14
gi|211588786|emb|AM920436.1|^177^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3.4924999999999995e-23^276.0^1.5593220338983051^3.4925e-60
gi|83773738|dbj|AP007169.1|^92^Aspergillus oryzae RIB40 DNA, SC038^4.8632299999999995e+23^106.0^1.1521739130434783^4.86323e-14
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^1.5862068965517242^3.06903e-10
gi|255956744|ref|XM_002569079.1|^1324^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21500) mRNA, partial cds^0.0^2650.0^2.001510574018127^0.0
gi|158515756|gb|EU078169.1|^240^Penicillium chrysogenum C-4 methylsterol oxidase (erg25) mRNA, partial cds^4.2434799999999996e-79^482.0^2.0083333333333333^4.24348e-116
gi|211588786|emb|AM920436.1|^655^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.3908799999999998e-15^248.0^0.3786259541984733^1.39088e-52
gi|169781971|ref|XM_001825397.1|^152^Aspergillus oryzae RIB40 acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase subunit, mRNA^48589.399999999994^176.0^1.1578947368421053^4.85894e-33
gi|77377679|gb|DQ192518.1|^99^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^13038300000.0^156.0^1.5757575757575757^1.30383e-27
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|255956734|ref|XM_002569074.1|^2351^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21450) mRNA, partial cds^0.0^4704.0^2.000850701829009^0.0
gi|148793075|gb|EF601124.1|^177^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^3.4924999999999995e-23^276.0^1.5593220338983051^3.4925e-60
gi|302667379|ref|XM_003025230.1|^255^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^82280900000000.0^142.0^0.5568627450980392^8.22809e-24
gi|1026956856|ref|XM_016741790.1|^559^Penicillium expansum Fatty acid hydroxylase mRNA^0.0^830.0^1.4847942754919499^0.0
gi|211588786|emb|AM920436.1|^121^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^7.21768e+25^98.0^0.8099173553719008^7.21768e-12
gi|211588786|emb|AM920436.1|^813^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^8.76966e-31^304.0^0.37392373923739236^8.76966e-68
gi|255956702|ref|XM_002569058.1|^240^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21280) mRNA, partial cds^4.2434799999999996e-79^482.0^2.0083333333333333^4.24348e-116
gi|211588786|emb|AM920436.1|^307^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.0679e+25^100.0^0.3257328990228013^2.0679e-12
gi|211588786|emb|AM920436.1|^57481^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0^114964.0^2.0000347941058783^0.0
